X,logFC,AveExpr,t,P.Value,adj.P.Val,B
LOC100053416,-0.461425069,9.761007546,-1.372986787,0.183743024,0.998285169,-4.532021274
UBE2Z,-0.234173264,6.740388103,-1.355861404,0.188446342,0.998285169,-4.532636621
RECQL,0.294612471,6.95323757,1.367908445,0.185304429,0.998285169,-4.533103815
AP1M1,-0.25903279,6.370785539,-1.40898626,0.175202038,0.998285169,-4.533137342
ESYT2,0.268190182,8.253900806,1.352954114,0.18935988,0.998285169,-4.53328904
AMPD2,-0.390467096,7.557269251,-1.350388596,0.190168914,0.998285169,-4.533863915
ITSN2,0.32982609,5.98485872,1.404103622,0.176629671,0.998285169,-4.534044589
IARS2,-0.262507094,6.147692799,-1.443900456,0.167203715,0.998285169,-4.534361852
VPS25,-0.208535813,8.385311157,-1.347235906,0.191166829,0.998285169,-4.534569273
CREB1,-0.223593317,6.021082849,-1.345700149,0.191654426,0.998285169,-4.534912436
GDF1,-1.061035769,6.856866734,-1.412544401,0.175076914,0.998285169,-4.535303548
GOPC,-0.241459025,7.010821448,-1.39140555,0.180386364,0.998285169,-4.535688026
GGACT,0.399332492,6.142878682,1.364073136,0.187154055,0.998285169,-4.53591
SDC2,-0.547102953,6.664275204,-1.339981096,0.193478792,0.998285169,-4.536187832
TMPO,-0.239269315,9.03996932,-1.339474748,0.193640969,0.998285169,-4.53630056
GFUS,-0.290764477,8.873818787,-1.339056449,0.193775026,0.998285169,-4.536393662
AGO3,-0.208776189,6.350029072,-1.351345385,0.19047,0.998285169,-4.536614702
PPP1R8,0.285818702,5.081145478,1.402506345,0.178005555,0.998285169,-4.537072875
SRPRA,-0.215504992,7.132535226,-1.335507278,0.194915393,0.998285169,-4.537182755
ARRB1,0.229459405,6.04197727,1.364947831,0.186883206,0.998285169,-4.53735952
ASL,-0.244649291,7.749465146,-1.334474325,0.195248271,0.998285169,-4.537412124
TNS1,-0.271737179,7.505257112,-1.334126934,0.19536032,0.998285169,-4.537489234
PPP1R1B,-0.621888426,6.243515911,-1.424823058,0.172567311,0.998285169,-4.537493597
JUNB,-0.493222133,6.560209123,-1.545855854,0.14657841,0.998285169,-4.537588285
VPS26C,0.258097798,5.95686006,1.354847563,0.190029729,0.998285169,-4.537789628
CAMK2G,-0.366682202,7.624116785,-1.345171894,0.192424129,0.998285169,-4.537915483
FECH,-0.583703843,6.066170297,-1.44067735,0.16925144,0.998285169,-4.538089486
SCARB2,-0.400423702,7.463543124,-1.341938992,0.19345373,0.998285169,-4.538594963
RBM4B,0.249794236,6.585905989,1.340258077,0.193990769,0.998285169,-4.538947788
IMPDH2,-0.271960273,5.779639663,-1.348366676,0.192070676,0.998285169,-4.539104707
UFD1,0.206260927,8.377619271,1.3393884,0.194269083,0.998285169,-4.539130209
DDB1,-0.200085945,8.145695792,-1.324825525,0.198379189,0.998285169,-4.539548349
ACAD8,0.372428875,6.533265322,1.388041343,0.182295276,0.998285169,-4.53960854
DHFR,0.406686434,6.824694244,1.465263519,0.163829422,0.998285169,-4.539623067
AGL,-0.284615073,6.884450708,-1.324192748,0.198585879,0.998285169,-4.539688046
TSN,-0.240390439,8.584339608,-1.32394309,0.198667473,0.998285169,-4.539743148
A0A9L0SEY9,-0.345845708,7.517273921,-1.323902095,0.198680874,0.998285169,-4.539752196
PRPSAP2,-0.283496696,7.376519049,-1.343072209,0.193750806,0.998285169,-4.540175751
COMMD6,-0.45420294,6.464670948,-1.381659673,0.183312974,0.998285169,-4.540269519
GCSH,-0.266355482,6.879329157,-1.357717014,0.189859687,0.998285169,-4.540551775
AASS,-0.547675572,7.423239144,-1.404981818,0.178293765,0.998285169,-4.540724408
ANXA7,-0.214040736,10.74493109,-1.318727842,0.200377925,0.998285169,-4.540892462
RPSA,-0.207797424,10.95274497,-1.317659021,0.20072988,0.998285169,-4.54112759
EPHX1,-0.423742586,7.955279726,-1.328378945,0.197819488,0.998285169,-4.541432126
SEC22B,-0.222571876,8.372988979,-1.315955337,0.201291885,0.998285169,-4.541502088
EXTL2,0.317104889,7.627478787,1.351506757,0.191806142,0.998285169,-4.541728415
AACS,-0.557503065,7.229030947,-1.355694821,0.19129582,0.998285169,-4.542310422
LCMT1,0.279754707,6.859126798,1.361305431,0.189547798,0.998285169,-4.543836202
AFM,0.415438075,8.347884511,1.316772968,0.20161705,0.998285169,-4.543843849
TMED2,-0.403578762,7.649350609,-1.316735742,0.201629321,0.998285169,-4.54385156
NDRG2,-0.224729725,7.619281261,-1.304202966,0.20520212,0.998285169,-4.544075641
ARG1,0.5884671,6.427952276,1.422793886,0.175591058,0.998285169,-4.544399059
CNNM3,0.365343283,6.796523414,1.364969595,0.189309252,0.998285169,-4.545036899
SUCLG1,0.528545519,5.705843952,1.309432933,0.204047976,0.998285169,-4.545361147
RBM33,-0.504595366,5.343523969,-1.444430114,0.171006843,0.998285169,-4.545839179
SUB1,-0.248357438,9.793964477,-1.295750483,0.208050657,0.998285169,-4.54591593
MYG1,0.358700896,6.534938337,1.371891106,0.188186486,0.998285169,-4.546051309
PPP2R5D,0.192020986,6.979637762,1.305525665,0.205351288,0.998285169,-4.546166309
PYGB,-0.303106343,12.99694737,-1.294270923,0.208552409,0.998285169,-4.546237142
RBM17,-0.316677581,5.346162495,-1.317965225,0.20187627,0.998285169,-4.546540374
GGH,0.206656732,7.986895604,1.292297517,0.209223091,0.998285169,-4.546665139
CTH,-0.263569075,11.10585498,-1.291619417,0.209453934,0.998285169,-4.546812094
GNE,0.192928974,6.483666244,1.299836007,0.207260702,0.998285169,-4.547335607
APIP,0.33622391,6.591007322,1.297886332,0.207918163,0.998285169,-4.547735427
ARIH1,-0.408006046,5.990825496,-1.384892105,0.185381987,0.998285169,-4.548489313
OCIAD1,0.523263119,5.759148396,1.294118964,0.209193161,0.998285169,-4.548506749
STK38L,0.321022146,6.160946225,1.283186149,0.212341309,0.998285169,-4.548634871
ACLY,-0.264773253,9.268212841,-1.282407288,0.212609515,0.998285169,-4.548802762
EDF1,0.56961054,6.254816311,1.378651982,0.187261615,0.998285169,-4.549391724
ARL8B,-0.294590574,7.617480718,-1.279295249,0.213683772,0.998285169,-4.549472823
PTN,-0.672196095,8.572823761,-1.278041112,0.214117872,0.998285169,-4.549742507
LOC100063059,-0.745924633,7.513908087,-1.363972263,0.191744273,0.998285169,-4.549772293
RPN1,-0.31878303,8.236901784,-1.276354809,0.214702628,0.998285169,-4.550104808
MPP7,0.391982128,5.6519665,1.28280605,0.213058237,0.998285169,-4.550151326
VWA5A,0.31413464,6.794720616,1.345562472,0.196369433,0.998285169,-4.550233235
CD68,-0.42589051,6.735215601,-1.332555654,0.199526262,0.998285169,-4.550423493
CUL1,-0.32857652,6.191002796,-1.406474612,0.181769334,0.998285169,-4.550742769
FETUB,0.353236365,9.999349039,1.27263203,0.215997917,0.998285169,-4.550903361
GPC6,-0.329322373,6.777487995,-1.282118467,0.213294918,0.998285169,-4.550952656
A0A9L0R3Z9,-0.358401962,7.626727375,-1.271486542,0.216397679,0.998285169,-4.551148719
LAMTOR2,-0.245023594,6.743409493,-1.275189232,0.215691455,0.998285169,-4.551724879
NRF1,0.303959281,6.726900446,1.335505677,0.199569234,0.998285169,-4.551817084
RBKS,0.205872923,6.497947044,1.273965351,0.216116894,0.998285169,-4.551977069
NAXD,0.280601415,7.282661405,1.265864193,0.218368055,0.998285169,-4.552350566
PICALM,-0.427108873,6.15548998,-1.265516429,0.21849038,0.998285169,-4.552424772
PIP4K2A,-0.24437471,6.777879171,-1.261824945,0.219792095,0.998285169,-4.553211508
NUDT9,0.326403294,7.589923653,1.270224992,0.217421103,0.998285169,-4.55336005
FARP1,-0.21862845,7.929767994,-1.260841337,0.220139942,0.998285169,-4.553420841
FAP,-0.229506707,6.326984343,-1.296849162,0.210410117,0.998285169,-4.553443323
SEC61A1,-0.332780222,7.200793095,-1.281834185,0.214034325,0.998285169,-4.553444089
DNAJA3,0.353145294,5.482890454,1.312761551,0.205977629,0.998285169,-4.553670896
ACP2,0.655599188,5.481642185,1.346755939,0.1971114,0.998285169,-4.553966172
HHIPL2,-0.413377146,12.66643193,-1.257900294,0.221182535,0.998285169,-4.554046018
FAM180A,0.269423185,7.061041706,1.280739832,0.215116391,0.998285169,-4.554076036
TNMD,-0.381199807,7.390548829,-1.263372661,0.219826109,0.998285169,-4.554152217
DAD1,-0.300615509,8.996325377,-1.257342818,0.221380584,0.998285169,-4.554164395
SFRP4,-0.519312824,6.211660697,-1.270431806,0.217986775,0.998285169,-4.55422891
SOX9,-0.240756284,7.653480893,-1.283476466,0.214175724,0.998285169,-4.554371141
FAM98A,-0.255601166,6.026584581,-1.276579888,0.215848698,0.998285169,-4.554436447
ANKMY2,0.302615234,5.736061886,1.376805505,0.190566055,0.998285169,-4.554528274
A0A9L0SDG9,-0.530548493,9.483204005,-1.264178473,0.219542233,0.998285169,-4.554577525
IFIT5,0.367641545,5.763414673,1.279805889,0.21543815,0.998285169,-4.555040141
LOC100049798,-0.38216475,7.928429243,-1.250728874,0.22374061,0.998285169,-4.555565772
ERH,-0.246391276,8.651567412,-1.248995864,0.224362156,0.998285169,-4.555932031
PLXNB2,-0.438380673,5.584620266,-1.390065174,0.18828829,0.998285169,-4.556172459
NAA11,0.25628407,4.857854488,1.290420015,0.213455721,0.998285169,-4.556272067
GAS6,0.283241126,7.658445369,1.255429528,0.222639464,0.998285169,-4.556331428
EPRS1,-0.19370027,8.100756679,-1.244757473,0.225887805,0.998285169,-4.556826146
PDGFD,-0.695449309,7.775708364,-1.265865628,0.220285283,0.998285169,-4.556839845
BOC,0.308305132,7.196093312,1.24807053,0.225270461,0.998285169,-4.557799594
PGM2,-0.202546808,8.591572386,-1.239497424,0.22779218,0.998285169,-4.557932542
MCCC2,-0.290592912,6.015739888,-1.244256694,0.226643302,0.998285169,-4.558043025
PUS7,0.308089787,7.779255502,1.23767762,0.228453866,0.998285169,-4.55831448
EIF4A2,-0.205446887,10.72796853,-1.236258406,0.228970909,0.998285169,-4.558612043
STAT1,0.446549859,9.913335234,1.259905325,0.222383273,0.998285169,-4.558643217
KCTD12,0.263648215,8.870597354,1.234971119,0.229440657,0.998285169,-4.558881717
HDAC1,-0.286041232,6.186926686,-1.266136254,0.220190388,0.998285169,-4.55902651
HSD17B11,-0.248016163,7.28912646,-1.233911901,0.229827728,0.998285169,-4.559103451
CAB39L,0.218150386,8.497988027,1.232182478,0.230460777,0.998285169,-4.559465169
LMAN2,-0.277615989,7.937860996,-1.231536443,0.230697594,0.998285169,-4.55960019
A0A3Q2HY43,0.342336881,5.208762545,1.258203361,0.223755696,0.998285169,-4.559790301
USP7,-0.286924358,7.821148119,-1.228945896,0.231649068,0.998285169,-4.560141065
H1-12,-0.49963167,8.709126302,-1.231967832,0.23111028,0.998285169,-4.560520563
SF3B5,-0.363313305,6.644374267,-1.264236029,0.222488864,0.998285169,-4.560602438
BOLA1,0.221289363,6.936127309,1.248670326,0.226379775,0.998285169,-4.560659296
G6PC1,0.506637274,7.443560714,1.285976518,0.217028252,0.998285169,-4.561252478
RALA,0.338681923,6.402387174,1.222246212,0.234123554,0.998285169,-4.561535791
ERO1A,0.228371697,6.035597891,1.228304649,0.232454709,0.998285169,-4.561710653
RPL10A,-0.19333768,9.642176798,-1.221379646,0.234445069,0.998285169,-4.56171576
APRT,-0.223712615,11.95896349,-1.218343984,0.235573999,0.998285169,-4.562345426
EIF4A1,-0.208949419,8.4733638,-1.218144423,0.235648357,0.998285169,-4.562386777
CD47,0.524945709,7.260480919,1.241484415,0.22972845,0.998285169,-4.562695864
CIRBP,-0.247021498,8.325728093,-1.216137933,0.236396976,0.998285169,-4.562802248
S100A6,-0.27581326,11.78652853,-1.215461713,0.236649677,0.998285169,-4.562942149
CAMSAP2,0.465056672,5.278579819,1.230839731,0.232835433,0.998285169,-4.563255312
SLC4A1,0.867058504,7.106868738,1.239344114,0.23050184,0.998285169,-4.563404401
RIPOR1,0.31410001,6.575469922,1.279414803,0.219270479,0.998285169,-4.563405634
HK1,-0.209126563,8.479188649,-1.212362114,0.237810593,0.998285169,-4.56358264
GNLY,1.214462098,6.353118027,1.325445865,0.208271192,0.998285169,-4.563598993
NRADD,0.756896239,6.048720578,1.325413248,0.208281699,0.998285169,-4.563602695
CHD4,-0.245302964,6.258053855,-1.231915757,0.232441902,0.998285169,-4.563641323
HSPB1,-0.306477728,13.25431011,-1.211575409,0.238105926,0.998285169,-4.563744999
NANS.1,0.217958804,10.98937843,1.210055136,0.238677425,0.998285169,-4.56405852
ARFRP1,-0.387900961,7.414434571,-1.226123695,0.234566213,0.998285169,-4.564109029
HSPBP1,0.205382509,5.681670305,1.247354081,0.228468778,0.998285169,-4.564166473
PXN,-0.517195921,5.060406367,-1.278678084,0.220754552,0.998285169,-4.564306093
ABHD14B,-0.362633178,10.40985119,-1.214414408,0.237606548,0.998285169,-4.564430629
NHLRC2,0.196257732,7.578064959,1.207740347,0.23954958,0.998285169,-4.564535301
UBXN6,0.398382767,6.184165793,1.230783663,0.233615143,0.998285169,-4.56485968
TRUB1,0.273945621,6.288979395,1.29028345,0.218218694,0.998285169,-4.565311123
NHLRC3,0.308795798,6.947197711,1.22620881,0.235292112,0.998285169,-4.565634419
EPHX2,-0.196552408,7.87619928,-1.201338034,0.241974296,0.998285169,-4.565850284
EIF4A3,-0.199732947,8.240335965,-1.201032092,0.242090623,0.998285169,-4.565912985
PRRX1,0.408128968,6.176475935,1.269008417,0.224089184,0.998285169,-4.566232934
MACROH2A1,-0.195432723,11.03119017,-1.19908329,0.242832596,0.998285169,-4.566312088
COPA,-0.229368956,9.352871897,-1.198483675,0.243061232,0.998285169,-4.566434784
ALPL,-0.403639506,5.951417597,-1.211629095,0.239267713,0.998285169,-4.56645361
LOC100053137,-0.50398605,5.882562916,-1.215705885,0.238424303,0.998285169,-4.56649815
STX4,0.24144089,7.630981468,1.197600963,0.243398108,0.998285169,-4.566615321
LSM3,-0.364661851,9.293557302,-1.200781581,0.242746373,0.998285169,-4.56672352
FSCN1,0.306014736,6.861144768,1.24594296,0.229924423,0.998285169,-4.566940693
AP1S2,-0.332599193,6.794297516,-1.207165485,0.240945334,0.998285169,-4.567262179
PPP1R12B,-0.5198246,5.95009276,-1.273701011,0.223869076,0.998285169,-4.567331376
RARRES2,-0.790118093,8.018606695,-1.23350035,0.234412041,0.998285169,-4.567438727
RBMS1,0.222112302,6.496819791,1.209854716,0.240612263,0.998285169,-4.567522468
GALNS,-0.278086589,7.850875482,-1.193144648,0.24510415,0.998285169,-4.567525156
FN3KRP.1,-0.215913387,9.032909544,-1.192845557,0.245218973,0.998285169,-4.567586125
WASHC1,-0.271859761,6.363027883,-1.198580689,0.244196847,0.998285169,-4.568023256
PYGL,-0.250029771,9.735849441,-1.189016936,0.246692361,0.998285169,-4.568365525
CAV1,-0.556165152,8.269970866,-1.18755282,0.247257551,0.998285169,-4.568663057
HMGN2,-0.403484752,10.09259603,-1.187358982,0.24733245,0.998285169,-4.568702427
ACADVL,-0.253897312,6.10510108,-1.197893595,0.245132298,0.998285169,-4.569604935
HNRNPA0,-0.205770469,6.396925736,-1.181193706,0.249723572,0.998285169,-4.569951981
RAB8B,-0.39922968,6.667851716,-1.204750153,0.243281157,0.998285169,-4.570041685
ALDH7A1,-0.195343602,10.43207992,-1.180737905,0.24990103,0.998285169,-4.570044157
CTSK,-0.325188657,7.069163302,-1.18017749,0.250119347,0.998285169,-4.570157451
GDA,-0.345159685,8.825018162,-1.179506038,0.250381107,0.998285169,-4.570293137
SPCS3,0.304929113,7.029504573,1.179248983,0.250481372,0.998285169,-4.570345066
RAD23A,-0.306602616,7.542681604,-1.181510642,0.250153917,0.998285169,-4.57077864
GRIPAP1,0.304528742,5.891460605,1.204638724,0.244153702,0.998285169,-4.570818233
SAT2,0.451647439,6.626589672,1.232933115,0.236881395,0.998285169,-4.570871864
SNRNP40,0.189454158,6.830368296,1.175836417,0.251815283,0.998285169,-4.571033607
RHOT1,-0.687234006,5.228906742,-1.242895345,0.234673875,0.998285169,-4.571042547
RGCC,0.366706195,5.553782852,1.193477603,0.247559716,0.998285169,-4.571115927
GOT1,-0.263201371,11.5239817,-1.173490014,0.252735512,0.998285169,-4.571506116
ARAP1,-0.357487638,5.747626177,-1.212733399,0.24310108,0.998285169,-4.571634239
ARSB,0.423372883,6.556929026,1.186036483,0.249676079,0.998285169,-4.571653976
AGA,0.288314721,7.706674705,1.179918621,0.251379039,0.998285169,-4.571662959
COL8A2,-0.43657883,7.277757432,-1.207248014,0.243172571,0.998285169,-4.571681672
CAMK1D,0.246373723,6.075479704,1.190263137,0.248049156,0.998285169,-4.571773683
CAMK2A,-0.230225816,8.80652756,-1.196297601,0.247310337,0.998285169,-4.572097819
THBS4,-0.443381972,16.21031557,-1.170466722,0.253924891,0.998285169,-4.572113833
WBP11,0.336238417,7.353988889,1.167985823,0.254903991,0.998285169,-4.572611594
VIT,-0.287790987,15.06130995,-1.167973518,0.254908854,0.998285169,-4.572614061
H1-5,-0.43577734,11.43543003,-1.167884331,0.254944105,0.998285169,-4.572631939
DCTN5,0.494995858,5.960307854,1.168223885,0.255358761,0.998285169,-4.573067807
SLC25A12,-0.273827883,6.654344451,-1.182268892,0.251133059,0.998285169,-4.573082617
SF3B1,0.221033158,7.385391995,1.16913769,0.254998234,0.998285169,-4.573130633
GABPA,-0.261033883,6.435690686,-1.200005213,0.247869477,0.998285169,-4.57339668
EQMCE1,-0.502342861,5.914443845,-1.19921959,0.248166135,0.998285169,-4.573505046
MTDH,0.213083125,8.524092706,1.162453119,0.257097583,0.998285169,-4.57371864
FTO,0.288971156,6.401200501,1.197046502,0.248988133,0.998285169,-4.573804544
STK19,-0.273395756,6.460353972,-1.184389728,0.251870425,0.998285169,-4.573913437
MATN2,0.276795733,8.598630056,1.161239221,0.257580731,0.998285169,-4.573960972
SGSH,-0.34495868,6.193067229,-1.183628748,0.253079849,0.998285169,-4.574491703
FAM151B,0.226841241,6.250649496,1.166483759,0.256646662,0.998285169,-4.574526416
SLC25A20,-0.258093202,5.768532603,-1.187481798,0.252630939,0.998285169,-4.575118318
ATP2A2,-0.209883527,6.505079598,-1.158129313,0.259366665,0.998285169,-4.575206919
LOC100072592,-0.324344514,11.96807689,-1.153842837,0.260539119,0.998285169,-4.575433158
LOC100058329,-0.260049438,10.73179399,-1.148658775,0.262627528,0.998285169,-4.576460525
STBD1,0.237589039,6.297844697,1.162910632,0.25944783,0.998285169,-4.576653584
ARPC1B,-0.223008207,8.776231057,-1.146171049,0.263634081,0.998285169,-4.576952223
PTTG1IP,-0.297299899,7.185392431,-1.153276506,0.26255907,0.998285169,-4.576983308
GNAI3,-0.295224895,6.882822029,-1.144536445,0.264296999,0.998285169,-4.577274837
CCS,0.65414877,5.17291807,1.175464347,0.258426246,0.998285169,-4.577745201
NADK2,-0.206564995,5.691591645,-1.14362332,0.265207402,0.998285169,-4.577770779
MPI,-0.234639638,9.902861384,-1.14195086,0.265348092,0.998285169,-4.577784389
EMC2,-0.183606055,6.868072457,-1.14677812,0.264521132,0.998285169,-4.577975974
CAST,-0.47602921,6.722113211,-1.138941847,0.267112914,0.998285169,-4.578656788
PFKP,-0.216851262,9.50510587,-1.137195673,0.267289187,0.998285169,-4.578719097
MELTF,-0.387423134,10.90169259,-1.135796432,0.267862344,0.998285169,-4.578993544
TAX1BP3,0.329083099,6.873561632,1.164425791,0.262731539,0.998285169,-4.579138009
NAMPT,-0.295141316,8.458850852,-1.13392553,0.26863011,0.998285169,-4.579360077
GTPBP4,-0.387368182,6.916275433,-1.164921666,0.262536969,0.998285169,-4.579378307
CTDP1,0.265324159,5.138977161,1.146840102,0.267559958,0.998285169,-4.579855019
C11orf98,-0.250977199,7.737733305,-1.131892638,0.270001146,0.998285169,-4.579985463
CLEC11A,-0.37177427,11.23633674,-1.129316983,0.270528203,0.998285169,-4.580260874
FBXO6,-0.22389967,5.646889773,-1.136838781,0.269206793,0.998285169,-4.580393502
S100A11,-0.209576246,11.13572642,-1.128125751,0.27102042,0.998285169,-4.580493234
RRAGA,0.39402216,6.54977751,1.142210274,0.269425507,0.998285169,-4.580688719
LANCL1,-0.195232257,8.305849092,-1.126632157,0.271638498,0.998285169,-4.580784293
PSMD13,-0.182930813,8.011018622,-1.125539857,0.272091164,0.998285169,-4.580996954
NAXE,-0.199777032,9.200680313,-1.125256967,0.272208488,0.998285169,-4.581052003
SIK3,0.400744729,4.194265317,1.138370886,0.27097993,0.998285169,-4.581229926
GSTZ1,-0.333240595,6.797519768,-1.133525274,0.272066491,0.998285169,-4.581269727
NTPCR,0.367835049,6.093954578,1.135197313,0.272269845,0.998285169,-4.581676273
RACK1,-0.197588734,10.9211192,-1.119759218,0.274495924,0.998285169,-4.582119615
COLGALT1,-0.227573699,7.672134583,-1.119378701,0.274654762,0.998285169,-4.582193352
OSBPL11,-0.277294083,7.87807241,-1.129261544,0.274694769,0.998285169,-4.582374299
SAP18,0.579009023,7.299456835,1.122479168,0.275822247,0.998285169,-4.582624953
